"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_ANDROID","Your game is already permanently attached to the Google account you have signed in with.\n\nBecause the village already has progress (XP level <level> or a purchase made), it cannot be overwritten anymore.","Votre village est déjà définitivement associé au compte Google auquel vous êtes connecté.\n\nPuisque le village a déjà enregistré une progression (hôtel de ville niveau <level> ou achat effectué), il ne peut plus être écrasé.","Dein Dorf ist bereits dauerhaft mit dem Google-Konto verknüpft, mit dem du angemeldet bist.\n\nDa für das Dorf bereits Fortschritte bestehen (Rathaus-Level <level> oder Kauf getätigt), kann es nicht mehr überschrieben werden.","Tu aldea ya está enlazada de forma permanente a la cuenta de Google con la que te has conectado.\n\nDebido a que ya existe un progreso en la aldea (tienes un ayuntamiento de nivel <level> o has efectuado alguna compra), no se puede volver a sobrescribir.","Il tuo villaggio è già collegato in modo permanente all'account Google con cui hai effettuato l'accesso.\n\nDato che il villaggio ha già fatto dei progressi (municipio di livello <level> o un acquisto effettuato), non può più essere sovrascritto.","Je dorp is al permanent gekoppeld aan het Google-account waarmee je je hebt aangemeld.\n\nOmdat het dorp al voortgang heeft geboekt (stadhuislevel <level> of een gedane aankoop), kan het niet meer worden overgeschreven.","Landsbyen din er allerede permanent tilknyttet Google-kontoen du er logget inn på.\n\nSiden landsbyen allerede har fremgang (rådhus på nivå <level> eller et kjøp er foretatt), kan den ikke overskrives lenger.","Sua vila já está permanentemente vinculada à conta do Google com a qual fez login.\n\nComo a vila já tem progresso (Centro da Vila nível <level> ou compras realizadas), não pode mais ser sobrescrita.","Köyün zaten bu giriş yaptığın Google hesabına kalıcı olarak bağlı.\n\nKöyün zaten ilerleme kaydetmiş olduğu için (<level>. seviye Belediye Binası veya satın alım yapıldı) artık üstüne yazılamaz.","あなたの村は現在ログイン中の Google アカウントに恒久的に関連づけられています。\n\nこの村でのゲームが既に進行している (タウンホール レベル<level> または購入の履歴がある)ため、上書きできません。","您的村庄已与您所登录的Google帐户永久关联。\n\n由于村庄已有进展（大本营达到 <level> 级或者已购买宝石），因此不再能够覆盖该村庄。","이미 로그인한 Google 계정에 영구적으로 등록된 마을입니다.\n\n마을 진행도(마을 회관 레벨 <level> 혹은 구매 기록) 때문에 더는 덮어쓸 수 없습니다.","Ваша деревня привязана к учетной записи Google, с помощью которой вы вошли.\n\nТак как деревня начала свое развитие (уровень Ратуши — <level>, или были сделаны покупки), ее невозможно перезаписать.","ترتبط قريتك بشكل دائم بفعل الحساب على Google الذي سجلت الدخول بواسطته.\n\nلأن القرية يوجد بها تقدم بالفعل (مبنى القرية المستوى <level> أو عملية الشراء التي تمت)، لذا لا يمكن استبدالها بأية حال.","您的村莊已經永久性關聯接至您登入的Google的帳號。\n\n因為該村莊已有進展(大本營等級<level>或已進行過購買動作)，因此無法再進行覆蓋。"
"TID_DEVICE_LINK_ERROR_CODE_CURRENT_VILLAGE_TOO_HIGH_TEXT_KUNLUN","Your game is already permanently attached to the account you have signed in with.\n\nBecause the base already has progress (XP level <level> or a purchase made), it cannot be overwritten anymore.","Votre village est déjà définitivement associé au compte auquel vous êtes connecté.\n\nPuisque le village a déjà enregistré une progression (hôtel de ville niveau <level> ou achat effectué), il ne peut plus être écrasé.","Dein Dorf ist bereits dauerhaft mit dem Konto verknüpft, mit dem du angemeldet bist.\n\nDa für das Dorf bereits Fortschritte bestehen (Rathaus-Level <level> oder Kauf getätigt), kann es nicht mehr überschrieben werden.","Tu aldea ya está enlazada de forma permanente a la cuenta de Google con la que te has conectado.\n\nDebido a que ya existe un progreso en la aldea (tienes un ayuntamiento de nivel <level> o has efectuado alguna compra), no se puede volver a sobrescribir.","Il tuo villaggio è già collegato in modo permanente all'account con cui hai effettuato l'accesso.\n\nDato che il villaggio ha già fatto dei progressi (Municipio di livello <level> o un acquisto effettuato), non è più possibile sovrascriverlo.","Je dorp is al permanent gekoppeld aan het account waarmee je je hebt aangemeld.\n\nOmdat het dorp al voortgang heeft geboekt (stadhuislevel <level> of een gedane aankoop), kan het niet meer worden overgeschreven.","Landsbyen din er allerede permanent tilknyttet kontoen du er logget inn på.\n\nSiden basen allerede har fremgang (rådhus på nivå <level> eller et kjøp er foretatt), kan den ikke overskrives lenger.","Sua vila já está permanentemente vinculada à conta do Google com a qual fez login.\n\nComo a vila já tem progresso (Centro da Vila nível <level> ou compras realizadas), não pode mais ser sobrescrita.","Köyün zaten bu giriş yaptığın hesabına kalıcı olarak bağlı.\n\nKöyün zaten ilerleme kaydetmiş olduğu için (<level>. seviye Belediye Binası veya yapılan satın alımlar) artık üstüne yazılamaz.","あなたの村は現在ログイン中のアカウントに恒久的に関連づけられています。\n\nこの村でのゲームが既に進行している (タウンホール レベル<level> または購入の履歴がある) ため、上書きできません。","您的村庄已与您所登录的帐户永久关联。\n\n由于村庄已有进度（大本营达到<level>级或者已购买宝石），因此不再能够覆盖该村庄。","이미 로그인한 계정에 영구적으로 등록된 마을입니다.\n\n마을 진행 과정(마을 회관 레벨 <level> 혹은 구매 기록) 때문에 더는 덮어쓸 수 없습니다.","Ваша деревня привязана к учетной записи, с помощью которой вы вошли.\n\nТак как деревня уже начала свое развитие (уровень Ратуши — <level>, или были сделаны покупки), ее невозможно перезаписать.","ترتبط قريتك بشكل دائم بالفعل بالحساب الذي سجلت الدخول بواسطته.\n\nلأن القاعدة يوجد بها تقدم بالفعل (مبنى القرية المستوى <level> أو عملية الشراء التي تمت)، لذا لا يمكن استبدالها بأية حال.","你的村莊已經永久性連接至你用來登入的帳戶。\n\n因為該基地已有進度 (大本營等級 <level> 或已進行過購買動作)，因此無法再進行覆蓋。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM","Code linking not available","Association par code non disponible","Code-Verbindung nicht verfügbar","Código de enlace no disponible","Codice di collegamento non disponibile","Koppelcode niet beschikbaar","Tilknytting med kode ikke tilgjengelig","Código de vinculação indisponível","Kod bağlantısı mevcut değil","コードのリンクは利用できません","代码关联不可用","코드 연동 불가","Код связи недоступен","ربط الرمز غير متاح","代碼連結無法使用"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT","You don't need to use the code link to play on multiple iOS devices.\n\nTo play on another iOS device, please make sure you are logged into Game Center with the other device. Then, on this device, log in with the same Game Center account.\n\nYour progess will be automatically synchronized through your Game Center account.","Vous n'avez pas besoin d'utiliser l'association de code pour jouer sur différents appareils iOS.\n\nPour jouer sur un autre appareil iOS, assurez-vous d'être connecté au Game Center avec l'autre appareil. Ensuite, sur cet appareil, connectez-vous à partir du même compte Game Center.\n\nVotre progression sera synchronisée automatiquement via votre compte Game Center.","Du musst den Verknüpfungs-Code nicht verwenden, um auf mehreren iOS-Geräten spielen zu können.\n\nUm auf einem anderen iOS-Gerät spielen zu können, vergewisserst du dich bitte, dass du mit dem anderen Gerät bei Game Center angemeldet bist. Melde dich dann auf diesem Gerät mit demselben ,,Game Center\q-Konto an.\n\nDein Fortschritt wird automatisch durch dein ,,Game Center\q-Konto synchronisiert.","No tienes que usar el código de enlace para jugar en varios dispositivos iOS.\n\nPara jugar en otro dispositivo iOS, asegúrate de iniciar sesión en Game Center en el otro dispositivo. Luego, en este dispositivo, inicia sesión con la misma cuenta de Game Center.\n\nTus progresos se sincronizarán automáticamente.","Non è necessario usare il codice di collegamento per giocare su più dispositivi iOS.\n\nPer giocare su un altro dispositivo iOS, assicurati di aver effettuato con esso l'accesso al Game Center. Dopodiché, effettua l'accesso al Game Center con lo stesso account anche su questo dispositivo.\n\nI tuoi progressi saranno automaticamente sincronizzati nel tuo account del Game Center.","Je hoeft de koppelcode niet te gebruiken om op meerdere iOS-apparaten te spelen.\n\nOm op een ander iOS-apparaat te spelen, moet je zorgen dat je met het andere apparaat bent aangemeld op Game Center. Meld je vervolgens op dit apparaat aan met hetzelfde Game Center-account.\n\nJe voortgang wordt automatisch gesynchroniseerd op je Game Center-account.","Du trenger ikke bruke tilknytting med kode for å spille på flere iOS-enheter.\n\nFor å spille på en annen iOS-enhet er det bare å logge den andre enheten inn på Game Center. Deretter, på denne enheten, logger du inn med samme Game Center-konto.\n\nFremgangen din vil automatisk synkroniseres gjennom din Game Center-konto.","Você não precisa usar o código de ligação para jogar em vários dispositivos iOS.\n\nPara jogar em outro dispositivo iOS, certifique-se de estar conectado ao Game Center com o outro dispositivo. Depois, neste dispositivo, conecte-se com a mesma conta do Game Center.\n\nSeu progresso será automaticamente sincronizado através da sua conta do Game Center.","Birden çok iOs cihazında oynamak için kod linkini kullanman gerekmez.\n\nBir başka iOS cihazda oynamak için önce diğer cihazda Game Center Girişi yaptığından emin ol. Daha sonra bu cihazda aynı Game Center hesabıyla giriş yap.\n\nİlerlemen otomatik olarak Game Centerr hesabın aracılığı ile senkronize edilecektir.","複数の iOS デバイスでプレイするために、コードによる関連づけを使う必要はありません。\n\n別の iOS デバイスでプレイするには、もう一つのデバイスで Game Center にログインしていることを確認してください。次に、このデバイスから同じ Game Center アカウントにログインします。\n\nゲームの進行状況は Game Center アカウント経由で自動的に同期されます。","您无需使用这个代码链接，即可在多台苹果设备上玩本游戏。\n\n要在另一台苹果设备上玩本游戏，请确保您当前的游戏进程已经绑定到了一个苹果游戏中心账户。然后，在另一台设备上，用相同的苹果游戏中心账户登录。\n\n将通过您的苹果游戏中心帐户即可自动同步您的游戏进度。","여러 iOS 기기에서 게임을 즐길 경우엔 연동 코드를 사용하지 않아도 됩니다.\n\n단지 다른 기기에서도 현재 기기와 동일한 Game Center 계정으로 로그인하면 됩니다.\n\n현재 진행 중인 마을 정보는 자동으로 Game Center 계정을 통해 동기화됩니다.","Для того, чтобы играть на разных устройствах iOS вам не нужен код связи.\n\nЧтобы играть на другом устройстве iOS, подключитесь на нем к Game Center. Затем войдите в Game Center с той же учетной записью.\n\nВаш прогресс в игре автоматически синхронизируется посредством учетной записи Game Center.","لا تحتاج إلى استخدام رابط الرمز للعب على العديد من الأجهزة التي تعمل بنظام تشغيل iOS.\n\nيُرجى التأكد من تسجيل الدخول إلى Game Center على هذا الجهاز حتى تتمكن من اللعب على جهاز iOS آخر. ثم سجّل الدخول إلىGame Center على هذا الجهاز بنفس الحساب.\n\nوستتم مزامنة تقدمك تلقائيًا من خلال حسابك على Game Center.","您不需要使用關聯代碼就能夠在多部iOS裝置上進行遊戲。\n\n若要在另一部iOS裝置上進行遊戲，請確定已在另一部裝置登入Game Center。然後，在此裝置上使用同一個Game Center帳號登入。\n\n系統將會自動透過您的Game Center帳號將您的遊戲進度同步化。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_ANDROID","You don't need to use the code link to play on multiple Android devices.\n\nTo play on another Android device, first make sure you're signed in with Google Play Sign-In on the other device. Then, on this device, use the Google Play Sign-In. (You can find the Google Play Sign-In from the game's settings.)\n\nYour progess will be automatically synchronized.","Vous n'avez pas besoin d'utiliser l'association par code pour jouer sur différents appareils Android.\n\nPour jouer sur un autre appareil Android, assurez-vous d'être connecté à Google Play sur l'autre appareil. Ensuite, utilisez la connexion Google Play sur cet appareil (Google Play est accessible dans les paramètres du jeu).\n\nVotre progression sera synchronisée automatiquement.","Um auf mehreren Android-Geräten spielen zu können, brauchst du den Verbindungscode nicht.\n\nUm auf einem anderen Android-Gerät spielen zu können, stelle als erstes sicher, dass du auf dem anderen Gerät bei Google Play angemeldet bist. Melde dich dann auf diesem Gerät ebenfalls bei Google Play an. (Du kannst dich in den Spieleinstellungen bei Google Play anmelden.)\n\nDein Fortschritt wird automatisch synchronisiert.","No necesitas ningún código de enlace para jugar en varios dispositivos Android.\n\nPara ello solo tienes que conectar con Google Play en el otro dispositivo. Luego conéctate en este dispositivo con la misma cuenta de Google Play (desde el menú de configuración del juego).\n\nTu progreso se sincronizará automáticamente entre ambos dispositivos.","Non è necessario usare il codice di collegamento per giocare su più dispositivi Android.\n\nPer giocare su un altro dispositivo Android, assicurati di aver effettuato con esso l'accesso a Google Play. Dopodiché, effettua l'accesso a Google Play con lo stesso account anche su questo dispositivo (puoi accedere a Google Play tramite le impostazioni di gioco).\n\nI tuoi progressi saranno automaticamente sincronizzati.","Je hoeft de koppelcode niet te gebruiken om op meerdere Android-apparaten te spelen.\n\nAls je op een ander Android-apparaat wilt spelen, moet je eerst zorgen dat je op het andere apparaat met Google Play Sign-In bent aangemeld. Gebruik vervolgens op dit apparaat de Google Play Sign-In. (Je vindt de Google Play Sign-In via de instellingen van het spel.)\n\nJe voortgang wordt automatisch gesynchroniseerd.","Du trenger ikke å bruke tilknytting med kode for å spille på flere Android-enheter.\n\nFor å spille på en annen Android-enhet, må du først sørge for at du er logget inn på Google Play med den andre enheten. Deretter logger du inn på Google Play med denne enheten. (Du kan logge på Google Play fra spillets innstillinger.)\n\nFremdriften vil synkroniseres automatisk.","Você não precisa usar o código de vinculação para jogar em vários dispositivos Android.\n\nPara jogar em outro dispositivo Android, certifique-se de estar conectado com o login no Google Play no outro dispositivo. Depois, neste dispositivo, use o login no Google Play. Você pode encontrar o login no Google Play nas configurações do jogo.\n\nSeu progresso será automaticamente sincronizado.","Birden çok Android cihazında oynamak için kod linkini kullanman gerekmez.\n\nBir başka Android cihazda oynamak için önce diğer cihazda Google Play Girişi yaptığından emin ol. Daha sonra bu cihazda Google Play ile Giriş'i kullan. (Google Play ile Giriş'i oyunun ayarlarında bulabilirsin.)\n\nİlerlemen otomatik olarak senkronize edilecektir.","複数の Android デバイスでプレイするために、コードによる関連づけを使う必要はありません。\n\n別の Android デバイスでプレイするには、もう一つのデバイスで Google Play にログインしていることを確認してください。次に、このデバイスから Google Play ログインを使用します。(Google Play ログインはゲームの設定から見つけられます。)\n\nゲームの進行状況は自動的に同期されます。","您无需使用这个代码链接，即可在多台安卓设备上玩本游戏。\n\n要在另一台安卓设备上玩本游戏，请确保您当前的游戏进程已经绑定到了一个Google Play账户。然后，在另一台设备上，用 Google Play 登录。（您可以从游戏设置中找到 Google Play 登录。）\n\n您的游戏进度将会自动同步。","여러 Android 기기에서 게임을 즐길 경우엔 연동 코드를 사용하지 않아도 됩니다.\n\n단지 다른 기기에서도 현재 기기와 동일한 Google Play Sign-In 정보를 사용하면 됩니다. 게임의 설정 메뉴에서 Google Play Sign-In 메뉴를 찾을 수 있습니다.\n\n현재 진행 중인 마을 정보는 자동으로 동기화됩니다.","Для того, чтобы играть на разных устройствах Android код связи не нужен.\n\nЧтобы играть на другом устройстве Android, убедитесь, что оно подключено к учетной записи Google Play. Затем войдите в Google Play (Google Play можно найти в настройках игры).\n\nВаш прогресс в игре синхронизируется автоматически.","لا تحتاج إلى استخدام رابط الرمز للعب على العديد من الأجهزة التي تعمل بنظام تشغيل Android.\n\nيُرجى التأكد من تسجيل الدخول إلى Google Play على هذا الجهاز حتى تتمكن من اللعب على جهاز Android آخر. ثم سجّل الدخول إلىGoogle Play على هذا الجهاز. (يمكنك العثور على تسجيل الدخول إلى Google Play من إعدادات اللعبة.)\n\nوستتم مزامنة تقدمك تلقائيًا.","您不需要使用關聯代碼就能夠在多部Andriod裝置上進行遊戲。\n\n若要在另一部Android裝置上進行遊戲，請確定已在另一部裝置登入Google Play。然後，在此裝置上使用同一個Google Play帳號登入。\n\n系統將會自動透過您的Google Play帳號將您的遊戲進度同步化。"
"TID_DEVICE_LINK_ERROR_CODE_SAME_PLATFORM_TEXT_KUNLUN","You don't need to use the code link to play on multiple Android devices.\n\nTo play on another Android device, download Clash of Clans from the same Android App Store and sign-in using the same account.\n\nYour progress will be automatically synchronized.","Vous n'avez pas besoin d'utiliser l'association par code pour jouer sur différents appareils Android.\n\nPour jouer sur un autre appareil Android, téléchargez Clash of Clans via le même App Store Android et connectez-vous avec le même compte.\n\nVotre progression sera synchronisée automatiquement.","Du musst den Verknüpfungs-Code nicht verwenden, um auf mehreren Android-Geräten spielen zu können.\n\nUm auf einem anderen Android-Gerät spielen zu können, musst du Clash of Clans aus demselben Android-App-Store herunterladen und dich mit demselben Konto anmelden.\n\nDein Fortschritt wird automatisch synchronisiert.","No necesitas ningún código de enlace para jugar en varios dispositivos Android.\n\nPara ello solo tienes que descargar Clash of Clans desde la misma tienda de aplicaciones de Android e iniciar sesión con la misma cuenta.\n\nEl progreso se sincronizará automáticamente.","Non è necessario utilizzare il collegamento con codice per giocare su più dispositivi Android.\n\nPer giocare su un altro dispositivo Android, scarica Clash of Clans dallo stesso App Store di Android e accedi utilizzando lo stesso account.\n\nI tuoi progressi saranno sincronizzati automaticamente.","Je hoeft de koppelcode niet te gebruiken om op meerdere Android-apparaten te spelen.\n\nAls je op een ander Android-apparaat wilt spelen, moet je Clash of Clans downloaden in dezelfde Android App Store en inloggen met hetzelfde account.\n\nJe voortgang wordt automatisch gesynchroniseerd.","Du trenger ikke bruke tilknytting med kode for å spille på flere Android-enheter.\n\nHvis du vil spille på en annen Android-enhet, trenger du bare å laste ned Clash of Clans fra samme Android App Store og logge på med samme konto.\n\nFremdriften vil synkroniseres automatisk.","Você não precisa usar o código de vinculação para jogar em vários dispositivos Android.\n\nPara jogar em outro dispositivo Android, baixe Clash of Clans na mesma Android App Store e entre usando a mesma conta.\n\nSeu progresso será sincronizado automaticamente.","Birden fazla Android aygıtında oynamak için kod bağlantısına ihtiyacın yok.\n\nBaşka bir Android aygıtında oynayabilmek için, Clash of Clans'ı aynı Android App Store'dan indir ve aynı hesapla giriş yap.\n\nİlerlemen, otomatik olarak senkronize edilecektir.","複数の Android デバイスでプレイするために、コードによる関連づけを使う必要はありません。\n\n他の Android デバイスで同じセーブデータのゲームをプレイするには、同じ Android アプリストアからクラッシュ・オブ・クランをダウンロードして、同一のアカウントでログインしてください。\n\nゲームの進行状況は自動的に同期されます。","您无需使用代码链接即可在多台安卓设备上进行游戏。\n\n要在其他安卓设备上玩游戏，请从同一个安卓应用商店下载游戏，并使用同一个帐号在这些设备上登录。\n\n您的游戏进度会自动同步。","여러 Android 기기에서 게임을 즐기기 위해 연동 코드를 사용할 필요는 없습니다.\n\n다른 Android 기기에서 플레이하려면 같은 Android 앱 스토어에서 클래시 오브 클랜을 다운로드 한 다음 같은 계정으로 로그인하세요.\n\n진행 과정은 자동으로 동기화됩니다.","Чтобы играть на разных устройствах Android, код связи не нужен.\n\nЧтобы играть на другом устройстве Android, скачайте Clash of Clans из Android App Store и войдите в ту же учетную запись.\n\nВаш прогресс в игре синхронизируется автоматически.","لا تحتاج إلى استخدام رابط الرمز للعب على العديد من الأجهزة التي تعمل بنظام تشغيل Android.\n\nللعب على جهاز Android آخر، قم بتنزيل Clash of Clans من متجر تطبيقات Android نفسه وسجّل الدخول باستخدام الحساب نفسه.\n\nستتم مزامنة تقدمك تلقائيًا.","您無需使用代碼連結，即可在多個 Android 設備上進行遊戲。\n\n若要在其他 Android 設備上進行遊戲，請先從相同的 Android App Store 下載《部落衝突》並使用同一個帳戶登入。\n\n您的進度將自動同步。"
"TID_DEVICE_LINK_SUCCESFULL_TITLE","Linking successful!","Association effectuée !","Verbinden erfolgreich!","Enlace realizado","Collegamento effettuato!","Koppeling geslaagd!","Tilknyttet!","Vinculação concluída!","Bağlantı başarılı!","関連づけ成功！","关联成功！","연동 성공!","Все получилось!","تم الربط بنجاح!","關聯成功！"
"TID_DEVICE_LINK_SUCCESFULL_NEW","You have successfully linked this device to your account. To start playing, just tap OK and your account will be loaded. Have fun!","Cet appareil a été associé à votre compte. Pour jouer, touchez OK et votre compte sera chargé. Amusez-vous bien !","Du hast dieses Gerät erfolgreich mit deinem Konto verbunden! Tippe einfach auf \qO. K.\q, um dein Konto zu laden und zu spielen. Viel Spaß!","Se ha enlazado este dispositivo a tu cuenta. Para empezar a jugar, toca \qVale\q y se cargará tu cuenta. ¡Que te diviertas!","Questo dispositivo è stato collegato al tuo account. Tocca OK per iniziare a giocare e verrà caricato l'account. Buon divertimento!","Dit apparaat is nu aan je account gekoppeld. Tik op Oké om te spelen. Je account wordt nu geladen. Veel plezier!","Du har knyttet denne enheten til kontoen din. Trykk på OK for å begynne å spille, så vil kontoen lastes inn. Ha det gøy!","Você vinculou este dispositivo à conta. Para começar a jogar, toque em OK e sua conta será carregada. Divirta-se!","Bu cihazı hesabına başarıyla bağladın. Oynamaya başlamak için TAMAM'a dokun, hesabın yüklenecektir. İyi eğlenceler!","このデバイスはあなたのアカウントに関連づけされました。「OK」をタップしてアカウントをロードし、ゲームを始めましょう。どうぞお楽しみください！","您已成功连接设备到您的账户。要开始玩游戏，点击「确定」即可加载您的账户。祝您玩得开心！","기기가 성공적으로 계정과 연동되었습니다. 확인 단추를 누르면 계정 정보를 불러와서 게임을 시작합니다. 즐겁게 게임을 즐기세요!","Устройство успешно привязано к вашей учетной записи. Чтобы начать играть, нажмите «ОК», и все загрузится. Наслаждайтесь!","لقد قمت بربط هذا الجهاز بحسابك بنجاح. لبدء اللعب، ما عليك سوى النقر فوق \qموافق\q وسيتم تحميل حسابك. استمتع باللعب!","您已成功將這部裝置關聯至您的帳號。若要開始遊戲，只要點選「確定」即可載入帳號。祝您玩得開心！"
"TID_DEVICE_LINK_SUCCESFULL_OLD_NO_DEVICE","You have successfully linked a new device to your account!","Vous avez associé un nouvel appareil à votre compte !","Du hast erfolgreich ein neues Gerät mit deinem Konto verbunden!","Se ha enlazado un nuevo dispositivo a tu cuenta.","Hai collegato il nuovo dispositivo al tuo account!","Je hebt een nieuw apparaat aan je account gekoppeld!","Du har knyttet en ny enhet til kontoen din!","Você vinculou um novo dispositivo à conta!","Hesabına başarıyla yeni bir cihaz bağladın!","新しいデバイスがあなたのアカウントに関連づけされました！","好消息，您已成功将游戏进程关联到了一台新设备！","새 기기가 성공적으로 계정과 연동되었습니다!","Новое устройство привязано к вашей учетной записи!","لقد نجحت في ربط جهاز جديد بحسابك!","您已成功將一部新裝置關聯至您的帳號！"
"TID_DEVICE_LINK_SUCCESFULL_OLD","You have successfully linked the following device to your account:","Vous avez associé l'appareil suivant à votre compte :","Du hast das folgende Gerät erfolgreich mit deinem Konto verbunden:","Se ha enlazado a tu cuenta este dispositivo:","Questo dispositivo è stato collegato al tuo account:","Je hebt het volgende apparaat aan je account gekoppeld:","Du har knyttet den følgende enheten til kontoen din:","Você vinculou o seguinte dispositivo à conta:","Şu cihazı hesabına başarıyla bağladın:","以下のデバイスがあなたのアカウントに関連づけされました：","您已成功将您的游戏进程关联到了下列设备:","다음 기기를 성공적으로 계정과 연동했습니다.","Следующие устройства привязаны к вашей учетной записи:","لقد نجحت في ربط الجهاز التالي بحسابك:","您已成功將以下裝置關聯至您的帳號："
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0_TITLE","Error Occurred (100)","Erreur survenue (100)","Fehler aufgetreten (100)","Error (100)","Si è verificato un errore (100)","Fout opgetreden (100)","Det har oppstått en feil (100)","Ocorreu um erro (100)","Hata Oluştu (100)","エラー発生 (100)","发生错误 (100)","오류 발생 (100)","Произошла ошибка (100)","حدث خطأ (100)","發生錯誤(100)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_0","Something went wrong. Please try again!","Une erreur est survenue. Veuillez réessayer plus tard.","Es ist etwas schiefgelaufen. Bitte versuche es erneut!","Se ha producido un error. Inténtalo de nuevo.","Qualcosa è andato storto. Riprova!","Er is iets misgegaan. Probeer het opnieuw!","Noe gikk feil. Prøv igjen!","Algo deu errado. Tente novamente!","Bir hata oldu. Lütfen tekrar dene!","何らかの不具合が発生しました。再度お試しください！","出现问题。请重试！","오류가 발생했습니다. 다시 시도해주세요!","Что-то пошло не так. Пожалуйста, попробуйте снова!","حدث خطأ ما. يُرجى المحاولة لاحقًا!","發生問題。請再試一次！"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1_TITLE","Error Occurred (101)","Erreur survenue (101)","Fehler aufgetreten (101)","Error (101)","Si è verificato un errore (101)","Fout opgetreden (101)","Det har oppstått en feil (101)","Ocorreu um erro (101)","Hata Oluştu (101)","エラー発生 (101)","发生错误 (101)","오류 발생 (101)","Произошла ошибка (101)","حدث خطأ (101)","發生錯誤(101)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_1","Something went wrong. Please try again!","Une erreur est survenue. Veuillez réessayer plus tard.","Es ist etwas schiefgelaufen. Bitte versuche es erneut!","Se ha producido un error. Inténtalo de nuevo.","Qualcosa è andato storto. Riprova!","Er is iets misgegaan. Probeer het opnieuw!","Noe gikk feil. Prøv igjen!","Algo deu errado. Tente novamente!","Bir hata oldu. Lütfen tekrar dene!","何らかの不具合が発生しました。再度お試しください！","出现问题。请重试！","오류가 발생했습니다. 다시 시도해주세요!","Что-то пошло не так. Пожалуйста, попробуйте снова!","حدث خطأ ما. يُرجى المحاولة لاحقًا!","發生問題。請再試一次！"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2_TITLE","Error Occurred (102)","Erreur survenue (102)","Fehler aufgetreten (102)","Error (102)","Si è verificato un errore (102)","Fout opgetreden (102)","Det har oppstått en feil (102)","Ocorreu um erro (102)","Hata Oluştu (102)","エラー発生 (102)","发生错误 (102)","오류 발생 (102)","Произошла ошибка (102)","حدث خطأ (102)","發生錯誤(102)"
"TID_DEVICE_LINK_ERROR_CODE_ERROR_2","Something went wrong. Please try again!","Une erreur est survenue. Veuillez réessayer plus tard.","Es ist etwas schiefgelaufen. Bitte versuche es erneut!","Se ha producido un error. Inténtalo de nuevo.","Qualcosa è andato storto. Riprova!","Er is iets misgegaan. Probeer het opnieuw!","Noe gikk feil. Prøv igjen!","Algo deu errado. Tente novamente!","Bir hata oldu. Lütfen tekrar dene!","何らかの不具合が発生しました。再度お試しください！","出现问题。请重试！","오류가 발생했습니다. 다시 시도해주세요!","Что-то пошло не так. Пожалуйста, попробуйте снова!","حدث خطأ ما. يُرجى المحاولة لاحقًا!","發生問題。請再試一次！"
"JOIN_CLAN_REQUEST_POPUP_TITLE","Join <name>?",,,,,,,,,,,,,,
"TID_CARD_CAP_REACHED","Maximum card count reached!",,,,,,,,,,,,,,
"TID_BUTTON_REQUEST_JOIN","Request Join",,,,,,,,,,,,,,
"TID_ALLIANCE_DEFAULT_JOIN_REQUEST_MESSAGE","I'd like to join your Clan",,,,,,,,,,,,,,
"TID_ACCEPT_REQUEST","Accept join request?",,,,,,,,,,,,,,
"TID_NO_RIGHTS_TO_ACCEPT_TO_JOIN_REQ","You cannot accept or reject join requests",,,,,,,,,,,,,,
"TID_ACCEPT_NOT_AVAILABLE_IN_MODE","Return to home screen to reply to requests!",,,,,,,,,,,,,,
"TID_ALLIANCE_ACCEPTED_BY","Accepted by <name>","Accepté par <name>","Angenommen von <name>","Aceptado por <name>","Accettato da <name>","Geaccepteerd door <name>","Godtatt av <name>","Aceito por <name>","<name> kabul etti","<name> が参加を承認","<name>接受了该请求","<name>님이 수락하셨습니다.","Принят <name>","تم القبول بواسطة <name>","已由<name>接受"
"TID_ALLIANCE_REJECTED_BY","Rejected by <name>","Rejeté par <name>","Abgelehnt von <name>","Rechazado por <name>","Rifiutato da <name>","Geweigerd door <name>","Avvist av <name>","Recusado por <name>","<name> reddetti","<name> が参加を拒否","<name>拒绝了该请求","<name>님이 거절하셨습니다.","Отказано игроку <name>","تم الرفض بواسطة <name>","拒絕者：<name>"
"TID_CARD_RARITY_TIP","Card rarity: <cff99ff>EPIC</c>, <cffcc66>RARE</c> and <c99ccff>COMMON</c>",,,,,,,,,,,,,,
"TID_FRIENDLY_MATCH","Friendly Battle",,,,,,,,,,,,,,
"TID_CARD_REQUEST_FAIL_MAX_LEVEL","Card is already on Max Level",,,,,,,,,,,,,,
"TID_CARD_REQUEST_FAIL_CARDS_FOR_MAX_LEVEL","You have enough cards to upgrade to Max Level",,,,,,,,,,,,,,
